node,degree,betweenness,pagerank
Đảng Dân chủ,0.0006078288353999514,4.500519887642192e-05,0.00015187471335250272
K+,0.0009725261366399222,5.999153596807119e-05,0.00019258077358224278
FPT Telecom,0.0004862630683199611,0.00010400535170682999,0.0001144225948540772
Bắc Trung Bộ,0.00036469730123997083,0.0,0.00014471985969827808
Yến sào Khánh Hòa,0.00036469730123997083,0.0,6.744238995081354e-05
Yến Sào Khánh Hòa,0.00012156576707999027,0.0,8.65324490684529e-05
Công ty Yến sào Khánh Hòa,0.00024313153415998054,0.0,6.744238995081354e-05
phường Cầu Giấy,0.00024313153415998054,0.0,0.00015334765598019073
Tổng cục Thống kê,0.0010940919037199124,0.00012243050909229884,7.342481317476916e-05
Vinhomes,0.0015803549720398735,0.00013931919702526015,0.000271575758552293
Tập đoàn Bưu chính Viễn thông Việt Nam,0.00024313153415998054,1.799243409875277e-05,7.350028902350771e-05
Thanh Xuân,0.0006078288353999514,0.0,0.00012025769453268062
ACB,0.0010940919037199124,0.00014996580755125647,8.437764044824225e-05
Hiệp hội Kế toán Công chứng Anh Quốc,0.00012156576707999027,0.0,6.744238995081354e-05
ACCA,0.00036469730123997083,2.956006494346268e-08,0.00012471256730373165
TP . Hồ Chí Minh,0.0006078288353999514,0.0,0.00023069909295747191
9to5google,0.00012156576707999027,0.0,6.744238995081354e-05
Tiền Phong,0.00036469730123997083,1.531211364071367e-05,0.0001009120516403796
Đông Nam Bộ,0.00036469730123997083,0.0,0.0002980604924839407
Tập đoàn Masan,0.00036469730123997083,1.9567790384561828e-06,7.384719022956004e-05
xã Hoằng Thái,0.00012156576707999027,0.0,8.1834551301537e-05
EVN,0.003039144176999757,0.0004513084895717713,0.00021784229849605515
Tập đoàn Điện lực Việt Nam,0.001337223437879893,8.927454721141584e-05,0.0001628986968012081
Hội Du lịch Lữ hành TP Thanh Hóa,0.00012156576707999027,0.0,6.744238995081354e-05
tỉnh Thanh Hóa,0.0008509603695599319,7.39001623586567e-08,0.0003275444454286499
Xiaomi,0.002188183807439825,0.0001726587099525467,0.00018242164012252199
DeepSeek,0.0024313153415998056,0.00025476035489357696,0.00021145209381642988
Bandung,0.00012156576707999027,0.0,7.347215592414347e-05
Samsung Electronics,0.0023097495745198152,0.0002164380815171551,0.0002886949624140195
Yosun Singapore,0.00024313153415998054,2.4281481917844344e-08,8.49169306276253e-05
VDO,0.0006078288353999514,4.573892191698288e-05,9.755989878484111e-05
"báo , phân tích kinh tế độc lập",0.00012156576707999027,0.0,6.744238995081354e-05
tỉnh,0.00024313153415998054,0.0,9.286562151626616e-05
VNPAY,0.0008509603695599319,6.346779533990076e-05,0.00011787455424341347
Agribank,0.003039144176999757,0.0005514469603361454,0.00023082239756019298
Create Capital Vietnam,0.00024313153415998054,0.0,8.71814328061172e-05
Vincom Retail,0.0004862630683199611,1.4184670756614122e-06,0.0002612156900976907
Vincom,0.0007293946024799417,7.817346857250732e-07,0.0002871383975499179
Ủy ban Khoa học Công nghệ và Môi trường,0.00024313153415998054,3.8634109121561985e-07,8.336011884703772e-05
tỉnh Quảng Trị,0.00036469730123997083,0.0,0.00022216100642342344
Công an huyện Yên Minh,0.00012156576707999027,0.0,6.744238995081354e-05
huyện Yên Minh,0.00024313153415998054,0.0,0.00013531845539535862
Hiệp hội Triển lãm Toàn cầu,0.00024313153415998054,0.0,6.744238995081354e-05
UFI,0.00024313153415998054,1.478003247173134e-08,9.607747862727259e-05
Makita,0.00012156576707999027,0.0,9.607747862727259e-05
Wired,0.00012156576707999027,0.0,7.618952583601324e-05
Prudential,0.0006078288353999514,3.920507708260532e-06,9.452816672928737e-05
Prudential Việt Nam,0.0004862630683199611,7.39001623586567e-08,9.997146063762576e-05
Thời báo Ngân hàng,0.0012156576707999028,0.0002887867185553297,0.00018414662429217408
Tập đoàn Kim Nam,0.00024313153415998054,1.773603896607761e-07,8.979161491454464e-05
Lâm Đồng,0.0004862630683199611,0.0,0.000194963053038616
ABBank,0.0007293946024799417,2.9855665592897307e-05,0.00012471256730373165
Ngân hàng TMCP An Bình,0.00036469730123997083,1.0349744397840102e-05,8.869806226725412e-05
Đồng Nai,0.0025528811086797955,0.0,0.000973533552944739
Big 4,0.00024313153415998054,1.2492646493963396e-07,7.342481317476916e-05
EVA Air,0.00012156576707999027,0.0,6.744238995081354e-05
BAE Systems Hägglunds,0.00024313153415998054,0.0,6.744238995081354e-05
châu Âu,0.00899586676391928,0.0,0.0030076143673643985
Nhà máy ô tô VEAM,0.00024313153415998054,1.478003247173134e-08,0.00012471256730373165
Thanh Hoá,0.0006078288353999514,0.0,0.0002674967004298933
STADA,0.00012156576707999027,0.0,6.744238995081354e-05
Trung Sơn Pharma,0.00024313153415998054,0.0,0.00015334765598019073
STADA Pymepharco,0.00024313153415998054,0.0,6.744238995081354e-05
Minawa Kênh Gà,0.00024313153415998054,0.0,8.105636155166493e-05
Hợp tác xã Suối Giàng,0.00012156576707999027,0.0,6.744238995081354e-05
Báo Yên Bái,0.0009725261366399222,8.868019483038805e-08,0.0003742368440822942
Hợp tác xã,0.00024313153415998054,0.0,6.744238995081354e-05
Văn Chấn,0.00012156576707999027,0.0,9.607747862727259e-05
Cơ quan Năng lượng Mặt trời Maroc,0.00012156576707999027,0.0,6.744238995081354e-05
MASEN,0.00012156576707999027,0.0,0.00012471256730373165
CSIA,0.00024313153415998054,0.0,6.744238995081354e-05
Financial Times,0.0019450522732798443,0.00010605540570366878,0.00016295786888011107
Vụ Chính sách thương mại đa biên,0.0004862630683199611,0.0,6.744238995081354e-05
NOAA,0.00036469730123997083,2.956006494346268e-08,0.00011039502296550212
Kuala Lumpur,0.00024313153415998054,0.0,8.64968759313903e-05
Công ty TNHH MTV Đường sắt đô thị số 1,0.00012156576707999027,0.0,6.744238995081354e-05
Bến Thành,0.0009725261366399222,0.0,0.0003782577683410048
Bộ Công Thương - Tài chính,0.0004862630683199611,1.699703734249104e-07,8.855919708254259e-05
Trung tâm triễn lãm quốc gia,0.00012156576707999027,0.0,8.048739689608988e-05
NASA,0.002188183807439825,6.497404012849366e-05,0.00010582159808564225
NASA Science,0.00012156576707999027,0.0,7.306672486921788e-05
Trái Đất,0.0020666180403598345,0.0,0.0007886421304118636
Bộ Thông tin và Truyền thông,0.003525407245319718,0.0005220124663817025,0.0002265370446483848
tỉnh Hà Giang,0.0004862630683199611,0.0,0.00016988215659679326
Trung tâm Bán dẫn Viettel,0.00012156576707999027,0.0,8.048739689608988e-05
SeABank,0.0012156576707999028,0.00019851630132170826,0.00018621976350865658
Siêu thị,0.00036469730123997083,3.0476426956710022e-05,9.387894304101463e-05
Đồ Sơn,0.00012156576707999027,0.0,0.00010722266230948397
Ủy ban Thương mại Thượng viện,0.00012156576707999027,0.0,6.744238995081354e-05
Ủy ban Tài chính và Đối ngoại Thượng viện,0.00024313153415998054,1.478003247173134e-08,0.00012471256730373165
Washington D.C .,0.0004862630683199611,0.0,0.0003051490105391987
Vietconduit,0.00024313153415998054,0.0,6.744238995081354e-05
Học viện Công nghệ Bưu chính Viễn thông,0.0012156576707999028,4.0146887567069915e-05,0.00014675896813831768
Học viện Kỹ thuật Mật mã,0.00012156576707999027,0.0,6.744238995081354e-05
Thâm Quyến,0.0009725261366399222,0.0,0.0005383525660053437
Intel,0.0027960126428397763,0.00027038728966815245,0.0003331854146935539
Thượng Hải,0.0010940919037199124,0.0,0.00029994778243669893
ChatGPT,0.0019450522732798443,0.00015501164738140996,0.00019736251476125708
Observatory of Economic Complexity,0.00012156576707999027,0.0,6.744238995081354e-05
OEC,0.00024313153415998054,1.478003247173134e-08,0.00012471256730373165
Venezuela,0.0004862630683199611,0.0,0.0003138526425223832
PNJ Next,0.00012156576707999027,0.0,6.744238995081354e-05
Cầu Giấy,0.00012156576707999027,0.0,0.00012471256730373165
Twelve South,0.00012156576707999027,0.0,6.744238995081354e-05
SHDC,0.00012156576707999027,0.0,0.00012471256730373165
Bệnh viện Nhi Trung ương,0.00024313153415998054,0.0,7.342481317476916e-05
Ấn Độ,0.00437636761487965,0.0,0.001674225530748
Báo Thừa Thiên Huế,0.00012156576707999027,0.0,8.609108054676767e-05
Huawei Digital Power Việt Nam,0.00012156576707999027,0.0,6.744238995081354e-05
Tập đoàn Hóa chất Đức Giang,0.0004862630683199611,3.0461646924238292e-05,7.539919584131002e-05
Haxaco,0.00012156576707999027,0.0,6.744238995081354e-05
đường Võ Văn Kiệt,0.00012156576707999027,0.0,0.00012471256730373165
Tập đoàn Công nghiệp - Năng lượng Quốc gia Việt Nam,0.0010940919037199124,4.61405181241657e-05,0.00011303811359003508
BSR,0.0010940919037199124,1.1770106779794065e-05,0.0001459266653523867
Petrovietnam,0.0034038414782397277,0.0004842003710658753,0.0004935831170517959
FujiMart,0.00036469730123997083,0.0,6.744238995081354e-05
T9 Times City,0.00012156576707999027,0.0,8.65324490684529e-05
UBND tỉnh Lâm Đồng,0.0004862630683199611,4.725849667143377e-05,8.225973342463919e-05
Tập đoàn Prince,0.00012156576707999027,0.0,6.744238995081354e-05
Prince Group,0.0009725261366399222,2.6604058449116414e-07,0.00023925292200956792
Campuchia,0.0017019207391198638,0.0,0.0008327737191737846
MyTV,0.0004862630683199611,4.926677490577113e-09,9.137958086035669e-05
Ngân hàng Phát triển Việt Nam,0.00036469730123997083,2.956006494346268e-08,9.607747862727259e-05
Vietnam Development Bank,0.00024313153415998054,1.478003247173134e-08,0.00010832952468459379
UBND huyện Lý Nhân,0.00012156576707999027,0.0,6.744238995081354e-05
huyện Lý Nhân,0.00012156576707999027,0.0,0.00012471256730373165
UBND tỉnh Bắc Giang,0.00036469730123997083,0.0,6.744238995081354e-05
Foxconn,0.0010940919037199124,2.1642083931052786e-05,0.0001319433091247332
Ngân hàng Nhà nước Việt Nam,0.001823486506199854,0.00020968929056362523,0.00010042108812839538
tỉnh Phú Thọ,0.0006078288353999514,0.0,0.00035582579948131057
Tập đoàn Sukhoi,0.00012156576707999027,0.0,6.744238995081354e-05
Đảng Cộng sản Việt Nam,0.00012156576707999027,0.0,6.744238995081354e-05
Joyoung,0.00012156576707999027,0.0,6.744238995081354e-05
Trung tâm thương mại Thiso Mall Sala,0.00012156576707999027,0.0,7.683548079123283e-05
Sở Tài nguyên và Môi trường Thanh Hóa,0.00012156576707999027,0.0,6.744238995081354e-05
phường Đông Sơn,0.00012156576707999027,0.0,0.00012471256730373165
UBND xã Thạch Khê,0.00012156576707999027,0.0,6.744238995081354e-05
thôn Thanh Lan,0.00012156576707999027,0.0,0.00012471256730373165
UBND huyện Di Linh,0.00012156576707999027,0.0,6.744238995081354e-05
Di Linh,0.00012156576707999027,0.0,8.225973342463919e-05
Ngân hàng Thế giới,0.001823486506199854,0.00011560047782484419,0.00013886959205514294
UBND Thành phố Hà Nội,0.0008509603695599319,0.0,6.744238995081354e-05
thành phố Đà Nẵng,0.0006078288353999514,0.0,0.00017795952996238807
Wahaha,0.00012156576707999027,0.0,6.744238995081354e-05
Ban Chỉ đạo,0.00012156576707999027,0.0,6.744238995081354e-05
CĐS ) tỉnh Lạng Sơn,0.00024313153415998054,1.478003247173134e-08,0.00012471256730373165
Lạng Sơn,0.0015803549720398735,0.0,0.0006200421836530738
HTX Dịch vụ nông nghiệp xã Phú Lộc,0.00012156576707999027,0.0,6.744238995081354e-05
huyện Hậu Lộc,0.00012156576707999027,0.0,8.225973342463919e-05
MBDA,0.0004862630683199611,2.2170048707597012e-08,9.607747862727259e-05
tập đoàn vũ khí châu Âu,0.00012156576707999027,0.0,6.744238995081354e-05
Địa Trung Hải,0.00012156576707999027,0.0,0.00012471256730373165
Oris,0.00012156576707999027,0.0,6.744238995081354e-05
ZTE,0.00024313153415998054,0.0,6.744238995081354e-05
Kaspersky,0.0010940919037199124,5.9681771120851146e-05,0.00018198274465664979
Đông Nam Á,0.007050814490639436,0.0,0.0024200826203022554
Đại học Bern,0.00012156576707999027,0.0,6.744238995081354e-05
sao Hoả,0.00024313153415998054,0.0,0.00014380262642137105
IDF,0.0007293946024799417,2.9840885560425577e-05,0.00012471256730373165
Đơn vị,0.00036469730123997083,7.39001623586567e-09,0.00011733315094371317
Đại học Tel Aviv,0.00012156576707999027,0.0,8.869806226725412e-05
Israel,0.0025528811086797955,0.0,0.0010818902924932532
BRICS,0.00036469730123997083,2.036028479464925e-05,7.834092775888398e-05
Ngân hàng Nhân dân Trung Quốc,0.0007293946024799417,2.933836445638671e-07,0.0001579146045896332
Long An,0.00012156576707999027,0.0,7.350028902350771e-05
Tập đoàn KDI Holdings,0.00024313153415998054,0.0,6.744238995081354e-05
Masterise Homes,0.0006078288353999514,3.695008117932835e-08,0.00015565837849652634
KDI Holdings,0.0004862630683199611,7.39001623586567e-09,0.00014016806594233783
La Tiên Villa,0.00024313153415998054,0.0,0.0001711138771351325
Brand Finance,0.0006078288353999514,0.00013167692522514108,9.85804984585954e-05
Bộ phận Phục vụ hành chính,0.00012156576707999027,0.0,6.744238995081354e-05
"Đội quản lý hành chính về trật tự xã hội , Công an huyện Văn Yên",0.00024313153415998054,1.478003247173134e-08,0.00012471256730373165
tỉnh Yên Bái,0.0009725261366399222,0.0,0.0005341977217514259
UBND tỉnh Gia Lai,0.0023097495745198152,0.0002517623040532987,0.00011089482210109824
CJ,0.00024313153415998054,0.0,9.657727776286872e-05
tỉnh Gia Lai,0.0012156576707999028,0.0,0.0005287979190388525
Liên Hợp Quốc,0.0029175784099197666,0.00038314929263009735,0.00023518782158173324
Thành phố Hồ Chí Minh,0.0007293946024799417,0.0,0.00021100042315458367
Đại học Phúc Đán,0.00024313153415998054,0.0,6.744238995081354e-05
Công ty Phát triển Mạng Shanda,0.00024313153415998054,1.478003247173134e-08,9.607747862727259e-05
Đại học Phục Đán,0.00012156576707999027,0.0,9.607747862727259e-05
thành phố Thiệu Hưng,0.00012156576707999027,0.0,0.00014921665941837405
Đại sứ quán Hàn Quốc,0.00012156576707999027,0.0,6.744238995081354e-05
Sejong,0.00012156576707999027,0.0,0.00012471256730373165
Công ty TNHH Công nghệ và Thương mại ICD Việt Nam,0.00012156576707999027,0.0,6.744238995081354e-05
Công ty TNHH Sản xuất Công nghiệp ICD Việt Nam,0.00024313153415998054,1.478003247173134e-08,0.00012471256730373165
chuỗi,0.00012156576707999027,0.0,6.744238995081354e-05
Skylark,0.00024313153415998054,1.478003247173134e-08,0.00012471256730373165
tháp Tokyo,0.00012156576707999027,0.0,0.0001737207515330165
Korea Telecom,0.00024313153415998054,0.0,7.901296327541986e-05
Trung tâm Chuyển đổi số,0.00012156576707999027,0.0,6.744238995081354e-05
Australia,0.0024313153415998056,0.0,0.000886854108729259
Sở Giao dịch Chứng khoán Hà Nội,0.0014587892049598833,0.0001283175890932304,0.0003411534049243162
Cảng hàng không quốc tế Nội Bài,0.00012156576707999027,0.0,0.00011446977829516018
Nông nghiệp dược liệu Thiên Phúc,0.00024313153415998054,0.0,6.744238995081354e-05
Báo Thái Nguyên,0.0009725261366399222,0.0,0.0003093495615678972
xóm Minh Tiến,0.00012156576707999027,0.0,8.36109982273344e-05
"Cục Chất lượng , Chế biến và Phát triển thị trường",0.00012156576707999027,0.0,6.744238995081354e-05
châu Phi,0.001337223437879893,0.0,0.0004737177647783316
Quý Dương,0.00012156576707999027,0.0,9.082652458841806e-05
Trung tâm Hàng hóa Dubai,0.00024313153415998054,0.0,6.744238995081354e-05
DMCC,0.00024313153415998054,1.478003247173134e-08,9.607747862727259e-05
Tierra Diamond,0.00024313153415998054,1.478003247173134e-08,9.607747862727259e-05
tin Tài chính,0.00024313153415998054,0.0,7.919625445521216e-05
Silicon Valley,0.0010940919037199124,1.7868944089238995e-05,0.00017544679424947673
Lầu Năm Góc,0.0006078288353999514,0.0,0.0002607838342755102
Đảng ủy xã Thượng Nung,0.00012156576707999027,0.0,6.744238995081354e-05
UBND xã Hợp Tiến,0.00024313153415998054,1.478003247173134e-08,0.00012471256730373165
Lân Thùng,0.00012156576707999027,0.0,0.0001737207515330165
WisdomTree,0.00012156576707999027,0.0,7.345637799453587e-05
Kitco,0.0017019207391198638,5.9992151802757516e-05,0.00015334765598019073
Comex New York,0.0034038414782397277,0.0006392962409873797,0.0002902565722661163
Phở,0.00012156576707999027,0.0,6.744238995081354e-05
Bến Bạch Đằng,0.00036469730123997083,0.0,0.00024993441790100004
CIOMP,0.00012156576707999027,0.0,6.744238995081354e-05
LC Foods,0.00012156576707999027,0.0,6.744238995081354e-05
Tập đoàn CT Group Việt Nam,0.00012156576707999027,0.0,6.744238995081354e-05
PVOIL,0.00024313153415998054,0.0,6.744238995081354e-05
Tiểu học Suối Hoa,0.00012156576707999027,0.0,6.744238995081354e-05
Tetra Pak,0.00024313153415998054,0.0,7.504284046080668e-05
UBND tỉnh Long An,0.0004862630683199611,0.0,6.744238995081354e-05
tỉnh Long An,0.00024313153415998054,0.0,9.021653931513569e-05
HTI Group,0.00012156576707999027,0.0,6.744238995081354e-05
McAfee,0.00036469730123997083,3.006212118284708e-06,8.781272486199107e-05
Chicago,0.00024313153415998054,0.0,0.0001214088041530583
SHB,0.0025528811086797955,0.00019961514947605967,0.0002583595612270809
Malaysia,0.002188183807439825,0.0,0.0007459314964594708
Focus Media Việt Nam,0.00012156576707999027,0.0,6.744238995081354e-05
Nvidia,0.008144906394359348,0.002620353103406535,0.0008372768491164674
Alphabet,0.0009725261366399222,2.8047720300110154e-05,0.0001250775296682622
OpenAI,0.006321419888159494,0.00131257497135649,0.00041319239579101227
Baidu,0.0037685387794796983,0.0017935902029075311,0.0009321886300786979
WGC,0.001823486506199854,0.00017863639913083553,0.0002076671215032398
